Title;Ingredients;Steps;Loves;URL
Ikan Dencis Bumbu Kuning Cabe Rawit;500 gr ikan dencis -- secukupnya Daun prei -- secukupnya Garam -- 🌸Bumbu halus -- 5 siung bawang merah -- 3 siung bawang putih -- secukupnya Kemiri (kira2 3 buah) -- kunyit seujung ruas jari (sedikit saja) -- jahe sedikit saja -- Iris 🌸 Bumbu -- secukupnya Cabe rawit -- tomat setengah buah, potong dadu -- ;Ikan di bersihkan, di siangi. Lalu cuci bersih -- Panaskan minyak (sampai benar-benar panas). Goreng ikan dengan deep fry agar tidak lengket di penggorengan. -- Blender bumbu halus (bawang putih, bawang merah, kemiri, jahe) -- Cabe rawit di iris belah dua dan tomat di potong dadu -- Tumis bumbu halus sampai matang dan harum. -- Setelah matang dan harum, masukkan cabe rawit dan tomat. -- Jangan tambahkan garam dan gula. -- Tambahkan sedikit air, cek rasa apakah garam dan gula sudah pas. -- Masukkan ikan dencis yang telah goreng. Ratakan dengan bumbu. Tambahkan irisan daun prei. -- Ikan dencis bumbu kuning cabe hijau siap di hidangkan.. -- ;3;/id/resep/4465770-ikan-dencis-bumbu-kuning-cabe-rawit
Bandeng Keropok;2 bandeng ukuran sedang -- Bumbu halus: -- 1 sdt ketumbar -- 1 bw putih -- 1/2 sdt garam -- Secukupnya air(utk mencairkan bumbu halus) -- Minyak (utk menggoreng) -- Sambal: -- 6 cabe rawit(selera pedasnya) -- 1 bw putih -- 1/2 sdt terasi -- 1 iris jeruk nipis -- 2 sdm kecap manis -- 3 cabe rawit iris halus -- ;Bersihkan bandeng, dikerat agak banyak kemudian dibalur dengan bumbu halus yg sdh dicampur air, diamkan 10 mnt spy bumbu meresap. -- Setelah bumbu meresap,goreng jng terlalu kering. Sisihkan -- Utk sambal, haluskan cabe, bw putih&terasi -- Campur sambal dengan kecap manis, tambah perasan jeruk nipis&cabe iris.aduk rata. -- Penyajian: tambahkan sambal diatas bandeng goreng ketika akan dihidangkan. Selamat mencoba. -- ;8;/id/resep/4466390-bandeng-keropok
Nila goreng sambal matah;3 ekor ikan nila, ukuran sedang -- 2 siung bawang putih -- 1 ruas jari kunyit -- 1 sdt ketumbar halus -- secukupnya Garam -- Minyak untuk menggoreng -- Sambal matah: -- 10 siung bawang merah -- 30 biji cabe rawit apa aja -- 1 buah jeruk nipis -- secukupnya Royco -- secukupnya Minyak goreng panas -- ;"Cuci bersih ikan. -- Uleg bawang putih dan kunyit, lalu lumuri ikan dgn bawang putih dan kunyit yg sudah halus tdi, tambah ketumbar dan garam secukupnya, diamkan slama 30 menit agar meresap k ikan. -- Setelah 30 menit lalu goreng ikan. -- Menunggu ikan matang kita bikin sambal matahnya, iris tipis bwang merah dan cabe rawit piringkan, -- Iris dua bagian jeruk nipis, (klo yg doyan asem sih boleh satu biji jeruk nipis'a), lalu peras k dlam irisan bawang dan cabe tdi, masukan royco dan tuangkan mnyak goreng yg panas, atau yg sedang d pakai menggoreng ikan, kira""3/4 sendok makan, lalu tekan"" cabe dan bawangnya. -- Ikan goreng sambal matah siap d sajikan.😉 -- ";1;/id/resep/4468684-nila-goreng-sambal-matah
Sop Ikan Patin;1/2 kg ikan patin -- 4 siung bawang merah -- 3 siung bawang putih -- secukupnya Lada -- seruas jahe -- seruas kunyit -- seruas lengkuas -- salam sereh -- daun jeruk -- daun bawang -- daun sledri -- tomat -- secukupnya wortel -- secukupnya garam -- secukupnya gulpas -- secukupnya bubuk kaldu -- jeruk nipis -- ;Cuci bersih ikan patin lumuri dengan garam dan jeruk nipis -- Iris tipis bamer dan baput -- Tumis bamer, baput, daun salam, sereh, daun jeruk, jahe kunyit dan lengkuas yang dimemarkan -- Masukkan air ke dalam tumisan bumbu secukupnya. masak hingga air mendidih -- Masukkan gula garam bubuk kaldu, daun bawang, seledri, koreksi rasa -- Masukkan ikan patin dan tomat -- Masak hingga matang -- ;0;/id/resep/4468142-sop-ikan-patin
Steak Tenggiri perdana;250 gr tenggiri fillet -- 1 siung bawang putih haluskan -- 1 bh jeruk nipis ambil airnya -- 1 sdm minyak wijen -- lada -- garam -- Bahan saos : -- 2 siung bawang putih haluskan -- 1 bh bawang Bombay kecil iris -- 1 sdm kecap ikan -- 1 sdm kecap manis -- 1 sdt saos tiram -- 1 sdm minyak wijen -- ;Cuci bersih ikan kemudian marinasi dg bumbu,diamkan selama 15mnt atau sampai bumbu meresap lalu panggang diteflon dg api kecil #ga punya grill😁 panggang sampai matang -- Sambil menunggu ikan matang,kita buat saosnya, panaskan minyak lalu tumis bawang putih sampai harum,lalu masukkan secara bersamaan sikecap2 tadi -- Setelah ikan matang,tata dipiring saji dan siapkan utk menu makan malam...😃 sajikan bersama sayuran rebus sesuka hati 😄 -- ;7;/id/resep/4462645-steak-tenggiri-perdana
Otak-otak ikan tengiri;1/4 ikan tengiri -- 200 gr tepung terigu -- 50 gr tepung kanji -- 3 siung bawah putih -- 5 siung bawang merah -- 2 batang daun bawang -- 1 shacet masako rasa sapi -- 1 butir telur ayam -- ;Giling daging ikan tengiri sampai halus (sesuai selera) -- Giling bawang merah dan putih -- Sisir daun bawang tipis-tipis -- Kocok telur dalam wadah -- Campurkan bahan ke 4 dalam wadah -- Aduk hingga rata, campurkan masako,garam,gula. -- Setalah tercampur semua, masukan ke adonan kedalam plastik. Jika sudah gunting ujung plastik. -- Siapkan air mendidih, masukan adonan yg d plastik dengan cara pencet perlahan plastik hingga membentuk lonjong. -- Jika sudah mengapung, tiriskan -- Tunggu 3-5 menit, otak-otak siap untuk di goreng -- ;6;/id/resep/4467776-otak-otak-ikan-tengiri
Gulai ikan mas kacang panjang;2 ekor ikan mas, bersihkan. Beri jeruk nipis dan garam -- Secukupnya kacang panjang -- 1 sachet santan instan -- secukupnya Air -- Bumbu halus: -- 4 bawang merah -- 2 bawang putih -- 2 kemiri -- 1/2 sdt ketumbar -- Salam,sereh,daun jeruk,jahe geprek,laos geprek -- Sedikit minyak untuk menumis -- secukupnya Gula garam -- Tambahan -- 5 bawang merah utuh yg kecil -- 10 cabe rawit utuh -- 1 biji asam kandis -- ;Haluskan bumbu lalu tumis dengan sedikit minyak sampai harum. Masukkan salam,sereh,daun jeruk,jahe,laos. Beri air secukupnya dan santan sachet. Aduk² agar tidak pecah sampai mendidih -- Masukkan ikan, kacang panjang, dan bahan pelengkap. Beri gula garam. Tes rasa. Masak sampai semua matang -- ;6;/id/resep/4466842-gulai-ikan-mas-kacang-panjang
Pindang Serani Ikan Patin;500 gr ikan patin -- 1 bh jeruk nipis -- 4 bh bawang merah, potong tipis -- 3 bh bawang putih, potong tipis -- 1 ruas jahe, bakar, geprek -- 1 ruas lengkuas, bakar, geprek -- 1 ruas kunyit, bakar, geprek -- 1 batang serai, geprek -- 3 lembar daun jeruk -- 2 lembar daun salam -- 2 ikat daun kemangi -- 2 bh tomat merah -- 10 bh cabe rawit -- secukupnya air, garam, gula -- ;Cuci bersih ikan patin. Lumuri dengan jeruk nipis, diamkan sebentar, bilas hingga bersih. -- Tumis bawang merah, bawang putih, jahe, lengkuas, kunyit, serai, daun jeruk, daun salam hingga harum. Tambahkan air, tunggu hingga mendidih. -- Masukkan potongan tomat dan cabe, bumbui dengan garam dan gula secukupnya, tes rasa. Masukkan ikan patin, tunggu hingga matang (jangan sering diaduk). Terakhir masukkan daun kemangi. -- Sajikan dengan taburan bawang goreng. -- ;6;/id/resep/4453450-pindang-serani-ikan-patin
Gurame saos mangga;1 ekor gurame -- 1 jeruk nipis -- 5 sdm saos tomat -- 1 sdm saos tiram -- 2 cabe kriting haluskan -- 1 ruas jahe -- 1 bawang bombay -- 1 wortel -- 1 mangga muda -- 1 gelas air -- Gula -- Garam -- Larutan maizena -- ;Balurin ikan dgn jeruk nipis + sedikit garam -- Goreng dlm minyak panas -- Tumis bombay dan jahe sampai harum -- Masukkan saos tomat dan saos tiram -- Tuang air dan saos tomat saos tiram -- Bumbuhi garam gula lada -- Kentalkan dgn maizena -- ;6;/id/resep/4467393-gurame-saos-mangga
Spageti Tuna Pedas;1 bungkus fettucini/spagetti -- 1 kaleng tuna -- 2 buah tomat, buang biji -- 10 cabe rawit (atau sesuaikan) -- 1 buah bawang bombay -- 3 siung bawang putih -- secukupnya Garam -- secukupnya Minyak goreng -- Air untuk merebus -- secukupnya Oregano/italian herbs -- Merica bubuk -- ;Rebus spagetti hingga aldente, tambahkan garam dan minyak goreng. Tiriskan. -- Panaskan minyak goreng, tumis bawang bombay dan bawang putih hingga harum. -- Masukan spagetti bersama dengan tuna, tomat, dan cabe. Bumbui dengan garam, oregano. Aduk hingga rata lalu sajikan selagi hangat. -- ;2;/id/resep/4467024-spageti-tuna-pedas
Ikan Kembung Goreng Saus Kecap Pedas;1 ekor ikan kembung goreng -- Resep saus : -- 2 siung bawang putih -- 1 buah cabe besar -- 5 buah cabe rawit potong kecil (optional) -- 1 sdm kecap manis -- 1/2 sdm bubuk kaldu ayam/sapi -- 1 sdm kecap ikan -- 1/3 sdm lada putih -- 2 sdm minyak goreng -- secukupnya Air putih -- ;Goreng ikan kembung segar, kemudian jika sudah masak, angkat dan tiriskan. -- Tumis bawang putih, cabe besar, dan cabe rawit dengan minyak panas sampai setengah layu dan harum, kemudian tambahkan sedikit air putih. -- Setelah itu masukan kecap manis, lada, kecap ikan, dan bubuk kaldu ayam/sapi dan aduk rata. -- Setelah itu masukan ikan kembung goreng yang ditiriskan tadi, masak beberapa saat hingga bumbu kecap meresap ke ikan. Jika sudah meresap matikan api dan pindahkan di piring. -- Siap disajikan dengan nasi hangat -- ;6;/id/resep/4467239-ikan-kembung-goreng-saus-kecap-pedas
Sup Ikan Mujaer;1 ekor ikan mujaer -- 1 ruas jari jahe (di geprek) -- secukupnya Royco ayam -- 1/2 sdt merica bubuk -- 1 bh bawang bombay -- 2 sdm minyak untuk menumis -- 1 batang seledri (iris) -- 1 batang daun bawang (iris) -- Bumbu halus : -- 4 siung bawang putih -- 1 sdt garam -- secukupnya Pala -- ;Rebus ikan ± 3 menit agar mudah dipisahkan dari duri dan kepala -- Tumis bawang bombay, bumbu halus dan jahe geprek dengan minyak goreng. -- Masukkan bumbu yg telah di tumis ke dalam air kaldu ikan beserta ikan yg telah di pisahkan dari durinya. -- Masukkan merica bubuk -- Masukkan daun bawang dan seledri -- Aduk-aduk sambil cek rasa, tambahkan royco secukupnya. -- Siap disajikan dengan taburan bawang goreng lebih nikmat -- ;2;/id/resep/4467016-sup-ikan-mujaer
Tuna Asam Manis;200 gram tuna fillet -- 1 siung bawang putih cincang (untuk rendaman) -- 1 siung bawang putih (iris tipis) -- 1/2 siung bawang bombay (iris tipis) -- 2 buah cabai merah (iris menyerong) -- 1/2 buah wortel (iris tipis panjang-panjang) -- 2 buah tomat besar -- 1 sdm saus sambal -- secukupnya Tepung serbaguna -- secukupnya Garam -- secukupnya Merica -- secukupnya Gula -- Kaldu ayam bubuk secukupnya (bisa diskip jika tidak suka) -- 1/2 sdt tepung maizena (larutkan dengan sedikit air matang) -- Minyak untuk menggoreng dan menumis -- ;Potong tuna hingga ketebalan 1,5 cm. Lumuri dengan 1 sdm tepung serbaguna, bawang putih cincang, sedikit garam, dan sedikit air. Biarkan selama 15 menit sampai bumbu meresap. -- Taruh tepung serbaguna di piring terpisah. Gulingkan tuna yang sudah direndam tadi pada tepung serbaguna, lalu goreng dengan minyak panas dan api sedang. Ulangi langkah satu persatu sampai tuna habis. Tiriskan. -- Jus tomat: parut tomat, lalu saring agar kulit dan bijinya tidak terbawa. Bisa juga tomat diblender dengan air sedikit, lalu saring. Sisihkan dahulu. -- Tumis bawang putih, bawang bombay, cabai, dan wortel sampai layu dan harum. -- Masukkan jus tomat yang tadi dibuat. Lalu tambahkan sedikit air, gula, garam, merica, saus sambal, dan kaldu ayam bubuk. Koreksi rasa. Masak hingga mendidih. -- Tambahkan larutan maizena sedikit demi sedikit sampai saus agak kental. Jika kekentalannya dirasa cukup, jangan tambahkan semua. -- Masukkan tuna yang sudah digoreng tadi. Aduk sebentar, lalu sajikan dengan nasi hangat. -- ;4;/id/resep/4466687-tuna-asam-manis
Pepes kakap fillet;1/4 kakap fillet -- 2/3 butir kelapa muda parut -- 5 Bj cabe rawit merah/setan -- 4 bj cabe keriting di potong potong -- 5 Bj bawang merah -- 4 siung bawang putih -- 5 butir kemiri -- secukupnya Garam -- secukupnya Gula pasir -- sesuai selera Penyedap rasa -- Daun salam -- Lengkuas iris tipis tipis -- Daun pisang untuk membungkus -- ;Haluskan cabe rawit merah, bawang merah, bawang putih, kemiri, gula pasir dan garam, tambahkan sedikit penyedap rasa. -- Campurkan bumbu halus, kelapa muda parut dan potongan cabe keriting lalu aduk hingga rata -- Kemudian masukkan kakap fillet ke dalam campuran bumbu tadi, lalu aduk aduk sampe rata -- Setelah itu siapkan daun pisang, taruh potongan daun salam dan lengkuas lalu taruh kakap fillet yang sudah tercampur bumbu diatasnya. Lalu gulung membentuk seperti lontong -- Setelah semua terbungkus, lalu di kukus kira kira 30 menit -- Setelah matang kemudian di bakar. -- Pepes siap di hidangkan -- Selamat mencoba dan terima kasih. -- ;3;/id/resep/4466325-pepes-kakap-fillet
Bandeng kecil bumbu acar;500 gr bandeng kecil -- 3 siung bawang putih -- 7 siung bawang merah -- 2 batang cabe merah besar buang bijinya -- 1 ruas jahe -- 2 ruas kunyit -- Kemiri potong setengah -- 1 sendok teh Ketumbar -- 1 ruas Laos -- 1 lembar daun jeruk -- 2 lembar daun salam -- 1 sendok teh garam -- 1 sendok teh gula -- 1/2 sachet Masako ayam -- Wortel 2 batang potong panjang -- Ketimun 2 batang potong panjang -- 1 sendok makan Cuka -- ;Cuci bersih bandengnya,lalu beri perasan jeruk lemon dan juga garam,tunggu 2menit lalu goreng smp kering,sisihkan -- Potong wortel dan juga ketimun memanjang lalu cuci bersih,sisihkan -- Haluskan bumbu bawang merah,bawang putih,ketumbar, kemiri,jahe,kunyit,cabe merah besar,garam dan juga gula -- Tumis bumbu sampai harum masukkan laos,daun jeruk dan daun salam,lalu masukkan potongan ketimun dan wortel beri air -- Setelah mendidih masukkan bandengnya n beri masako dan juga cuka -- ;4;/id/resep/4466544-bandeng-kecil-bumbu-acar
Sarden homemade simple;6 buah ikan sarden ukuran sedang -- 2 buah tomat ukuran sedang -- 4 btr bwg merah -- 2 siung bwg putih -- 1 sdm saos sambal/tomat -- 1 buah jeruk nipis -- Garam, gula -- Secukup ny Penyedap -- Tambahkan cabai jika ingin pedas -- ;Cuci bersih ikan sarden, lalu buang kepalanya,kmudian kucuri dgn air jeruk nipis agar tdk amis, diam kan sebentar -- Iris semua bumbu, lalu tumis sebentar. Potong2 tomat, masukakan jika bumbu sudah layu. -- Aduk2 lalu tambah kan air, saos garam gula dan penyedap. Jika sudah mendidih masukkan ikan sarden. Jangan di aduk2 terus agar ikan tidak hancur. Aduk jika ingin membalik ikan nya saja, tes rasa. -- Biarkan hingga air menyusut dan ikan di rasa cukup matang, kuah ny jgn terlalu banyak -- Angkat dan sajikan. -- ;6;/id/resep/4466346-sarden-homemade-simple
Lele Goreng Renyah;3 ekor lele -- Garam -- Cuka -- Minyak goreng -- Bahan dihaluskan: -- 6 siung bawang merah -- 4 siung bawang putih -- Ketumbar -- 1 cm Kunyit -- ;Bersihkan lele -- Haluskan bumbu, tuang bumbu halus tsb k mangkok/piring, beri 1 sendok teh cuka, beri air 1 gelas, beri garam secukupnya -- Rendam lele pada adonan tersebut minimal 10menit agar bumbu meresap. -- Panaskan minyak, lalu goreng lele sampai berwarna kecoklatan -- Angkat lele & sajikan -- ;3;/id/resep/4453155-lele-goreng-renyah
Tim Ikan Kerapu;2 ekor ikan kerapu (ukuran sedang) -- 2 buah jamur shitake (rendam +- 1jam) -- Sedikit daun seledri -- 1 batang Bawang pre, iris serong -- Jeruk nipis -- Garam -- Bumbu : -- 2 buah cabe merah, buang biji, potong serong -- 2 cm jahe, potong lidi -- 6 siung bawang putih, cincang -- 3 sdm minyak wijen -- 2 sdt kecap asin -- 2 sdt kecap ikan -- 1/2 sdt merica -- Bahan pelengkap : -- 2 siung bawang putih cincang -- 1 sdm minyak wijen -- ;Bersihkan ikan, buang kotoran diperutnya (pastikan bersih agar tidak amis dan pahit). Sayat miring di bagian badan sekitar 2 sayatan. Lumuri ikan dengan air jeruk nipis dan garam. Diamkan 30 menit / hingga meresap. -- Jamur shitake setelah tidak keras, diiris memanjang. -- Campur semua bahan bumbu. Aduk hingga rata -- Bilas ikan, taruh dipinggan tahan panas. Lumuri dengan bumbu yang telah dicampur tadi secara merata, sampai di bagian dalam ikan. Tambahkan jamur shitake dibagian pinggir-pinggirnya. Tambahkan bawang pre dan daun seledri di atasnya. Lalu steam/tim/kukus ikan 20-30 menit. -- Sambil menunggu ikan matang, siapkan bahan pelengkap. Panaskan sedikit minyak goreng, masukkan bawang putih yang telah dicincang, goreng sambil diaduk sampai menguning. Matikan api. Biarkan bawang putih sambil disiram-siram minyak panas, sampai warna kecoklatan lalu angkat. Campur dengan minyak wijen. -- Setelah ikan telah matang dan siap dsajikan, tuangkan bahan pelengkap diatas ikan tim. Sajikan dengan nasi hangat. -- ;1;/id/resep/4466535-tim-ikan-kerapu
Pindang bandeng kecap;1 ekor bandeng sedang -- 4 bh bawang merah -- 3 bh bawang putih -- 3 bh cabe -- 1 ruas jahe -- 1 ruas lengkuas -- 1 ruas kunyit (sy pake kunyit bubuk) -- Sereh -- 2 daun salam (remas2) -- 2 daun jeruk -- 1 buah tomat sedang -- Royco rasa ayam -- ;Bersihkan sisik ikan kemudian siangi buang bagian perutnya,lalu potong jadi 4bagian dan lumuri dengan gaeam dan jeruk nipis -- Iris semua bawang,jahe,lengkuas,cabe.panaskan minyak tumis semua bahan sampe harum masukan daun slam,daun jeruk dan sereh -- Masukan air beri kecap,garam,kunyit bubuk,gula,penyedap. Bila sudah mendidih masukan ikan biarkn sampe ikan matang jangan lupa masukan potongan tomat,,terakhir cicipi jika sudah pas matikan api dan sajikan :) -- ;2;/id/resep/4466702-pindang-bandeng-kecap
Lele sambel kemangi terasi;3 ekor lele besar -- Tahu -- Kemangi secukupnya ambil daunya -- 15 biji Lombok rawit -- 1 Tomat -- 1/2 sdt garam -- 1 sdt gula -- Secuil terasi -- seperlunya Lalapan -- ;Goreng lele dan tahu sampai kering kecoklatan dengan bumbu kuning biar ga amis. Sisihkan -- Campur semua bahan untuk sambelanya kecuali kemangi.. Uleg jadi satu setelah halus uleg sebentar jangan sampai halus untuk kemanginya.. -- Siap di hidangkan dengan nasi hangat 😊😊😊 -- ;6;/id/resep/4466439-lele-sambel-kemangi-terasi
Spageti saus Sarden Balado Keju;150 gr Spagethi -- Sarden rasa Balado dalam kemasan -- Keju cheddar parut (pakai versi melted pun boleh) -- bumbu: -- 1 siung bawang putih (cincang halus) -- Jahe (seukuran ibu jari) parut -- 1 buah Tomat (dihaluskan) -- Cabai merah (potong serong) -- 1 buah Jeruk nipis (jika suka) -- ;Rebus spageti sampai matang atau al dente -- Tumis bumbu sampai harum (kecuali jeruk nipis) -- Masukan sarden, lalu keju parut masak sampai matang. -- Angkat sarden, tuangkan pada spageti. Lalu beri sedikit jeruk nipis. -- Spageti siap dihidangkan. -- ;3;/id/resep/4466116-spageti-saus-sarden-balado-keju
Ikan tongkol kemangi;3 bungkus ikan tongkol -- Cabe rawit merah dan hijau (sesuai selera) -- 1 ruas kunyit -- 1 ruas jahe -- 1 buah kemiri -- 4 bawang merah -- 2 bawang putih -- 2 ikat daun kemangi -- 1 batang serai -- 1 lembar daun salam -- Secukupnya garam, gula dan penyedap -- ;Ikan tongkol saya rendam dengan air panas sebentar lalu di tiriskan -- Goreng ikan tongkol setengah matang -- Cuci daun kemangi dan bahan bumbu lainnya -- Haluskan bawang merah, bawang putih, jahe, kunyit, kemiri. Untuk cabe tdk saya haluskan pakai bulat utuh -- Tuang sedikit minyak utk menumis. Tumis bumbu yg telah dihaluskan sampai harum. Masukan garam, gula dan penyedap. Masukan daun salam dan batang serai. -- Masukan ikan tongkol dan daun kemangi. Jangan lupa cabe rawit utuh dimasukan. Tes rasa dan siap di sajikan. -- ;2;/id/resep/4465741-ikan-tongkol-kemangi
Ikan pesmol nila;500 gram ikan nila -- 7 bawang merah -- 5 bawang putih -- 1 tomat kecil -- 2 Kemiri -- Ketumbah -- 2 ruas kunyit -- 2 Daun Salam -- 1 tangkai Sereh -- 1 cabe merah -- 2 batang bawang daun -- ;Cuci ikan rendam dngan garam dan sedikit cuka (agar gak bgtu bau amis) ganti jeruk nipis jga bisa sedikit aja -- Goreng ikan sampai kering -- Haluskan bumbu bawang merah, bawang putih, kemiri, ketumbar, kunyit. Kemudian potong cabe, tomat, dan bawang daun -- Tumis bumbu dan cabe yg sudah d haluskan dengan minyak goreng hingga harum. Beri air sesuai dengan selera tunggu sampe air sedikit meletup-letup bru masukan bawang daun dan tomat, kemudian masukan ikan yg sudah d goreng diamkan selama -/+ 5 menit sampai air sedikit mengering -- Ikan siap d sajikan -- ;5;/id/resep/4465849-ikan-pesmol-nila
Mangut Lele (tanpa santan);4 ekor lele -- 1 ruas lengkuas -- 1 batang sereh -- 2 lb daun salam -- 5 buah cabe rawit -- Bumbu halus: -- 4 siung bawang merah -- 3 siung bawang putih -- 3 buah cabe merah -- 1 ruas jahe -- 1 ruas kunyit (bakar) -- 3 butir kemiri (sangrai) -- Garam, gula, penyedap (r*yco) -- Air -- ;Goreng kering lele. Sisihkan. -- Tumis bumbu halus sampai matang. Masukan sereh, daun salam & lengkuas. -- Masukan air. Tambahkan garam, gula & penyedap. Koreksi rasa hingga pas. -- Masukan cabe rawit. Masukan lele. Tunggu sampai air menyusut & bumbu meresap. -- Angkat & sajikan selagi hangat! 😋 -- ;0;/id/resep/4465876-mangut-lele-tanpa-santan
Ikan Tongkol Kemangi Kuah Santan;1/4 ikan tongkol /pindang tongkol -- 1 buah terong (saya skip) -- Tahu (saya ganti dgn tempe) -- 1 ikat kemangi -- 1 ruas lengkuas -- 3-4 lembar daun salam -- 1 sachet santan instan -- Garam -- Gula -- Secukupnya kunyit bubuk (tambahan dari saya) -- 🍆 Bumbu iris : -- 3 siung bawang putih -- 3 siung bawang merah (tambahan dr saya) -- 1 buah bawang bombai (saya 1/2) -- 1 buah tomat -- Secukupnya cabai rawit utuh -- 1 buah cabai merah besar (saya skip) -- 1-2 buah cabai hijau (saya skip) -- ;Cuci bersih ikan tongkol,rebus sebentar lalu goreng. Kalau pakai ikan pindang tongkol, cukup di goreng saja ya bun. -- Potong2 tempe sesuai selera, lalu goreng, sisihkan. -- Panaskan minyak, tumis bawang merah, bawang putih hingga wangi dan kekuningan. Masukkan bawang bombai, aduk rata. Lalu masukkan daun salam dan lengkuas. Tambahkan air secukupnya. -- Masukkan santan instan, tambahkan garam, gula,kunyit bubuk, aduk rata dan koreksi rasa. Masukkan ikan dan tempe. -- Setelah mendidih, masukkan cabe rawit utuh. Tunggu agak kuah menyusut, lalu tambahkan tomat dan kemangi. Aduk sebentar lalu matikan kompor. Siap di sajikan. -- ;7;/id/resep/4464076-ikan-tongkol-kemangi-kuah-santan
Lele Goreng Gurih;1/2 kg lele isi 7 -- Secukupnya minyak goreng -- bumbu marinasi : -- 5 siung bawang putih -- 1 sdt ketumbar -- 1/2 ruas kunyit -- Secukupnya garam -- Secukupnya air -- ;Cuci bersih lelenya. Sisihkan -- Haluskan bumbu marinasi -- Setelah halus, tambahkan air secukupnya di bumbunya dan tuangkan ke wadah lele -- Bolak balik lele sampai bumbunya merata. -- Masukkan kulkas diamkan semalaman -- Besoknya tinggal dgoreng. Yummy -- ;1;/id/resep/4465993-lele-goreng-gurih
Nila Pedas Manis;secukupnya Garam -- 4 biji cabe rawit -- 1 siung bawang putih -- 5 siung bawang merah -- 1/2 potong gula merah kelapa -- sedikit terasi -- 1 biji tomat -- 1/2 kg ikan nila -- secukupnya kecap -- secukupnya air -- 2 daun salam -- 1 siung serai -- 2 daun jeruk -- 2 cm kunir -- ;Cuci bersih ikan nila -- Siapkan wajan n minyak dipanaskan, goreng ikan nila hingga matang -- Siapkan bumbu-bumbu sebagian ditumbuk sebagian di iris -- Iris serai dan daun jeruknya -- Goreng bumbu yg udah dihaluskan kemudian tambahkan air hingga mendidih tambahkan bumbu yg sudah di iris tadi -- Tambahkan ikan nila yg sudah digoreng tadi -- Tunggu hingga bumbunya meresap ke ikan nila -- ;5;/id/resep/4465920-nila-pedas-manis
Acar Ikan Nila;3 ekor ikan nila ukuran sedang -- 1 buah wortel -- 1 buah timun (saya gapake) -- Bumbu: -- 7 butir bawang merah -- 4 butir bawang putih -- 4 butir kemiri -- 1 ruas jahe -- 1 ruas kunyit -- 1/2 sdt ketumbar -- 1 ruas laos memarkan -- Daun salam -- Jeruk nipis -- 2 buah cabe merah belah 2 -- Garam -- Gula -- Merica -- Air -- Minyak -- ;Marrinete ika dengan garam, merica dan jeruk nipis. Diamkan -- Goreng ikan setengah matang. Tiriskan -- Haluskan bumbu, tumis hingga harum tambahkan laos dan daun salam. Tambahkan air 100 mL -- Masukkan wortel yg dipotong korek api (alumate) tunggu hingga layu. -- Seasoning, masukan ikan yang telah digoreng dan cabe yg telah dibelah 2. Tunggu 5 menit. Sajikan --  -- ;2;/id/resep/4459671-acar-ikan-nila
Pindang Tongkol Bumbu Tomat;"2 ekor pindang tongkol -- 1 bh tomat, potong"" -- 3 btr bawang merah, cincang kasar -- 2 siung bawang putih, cincang kasar -- 3 bh cabe rawit mrh, iris bulat -- 1 sdm kecap manis -- Garam, gula, penyedap sckpnya -- ";"Bersihkan pindang tongkol, buang kepala, ekor dan tulangnya. Goreng setengah matang, sisihkan. -- Tumis bw mrh, bw pth sampai harum, masukkan cabe dan tomat, aduk"" masukkan pindang, beri kecap, garam, gula dan penyedap, tuang sedikit air, masak hingga air menyusut, koreksi rasa, angkat dan sajikan,,,, -- ";34;/id/resep/4352696-pindang-tongkol-bumbu-tomat
Roti goreng isi tuna;roti tawar -- 2 biji telor ayam (kocok lepas) -- serbuk roti (secukupnya) -- isian : -- 150 gr tuna kaleng -- 2 siung bawang putih (cincang) -- 3 siung bawang merah (iris) -- 1/2 bowang bombai (iris) -- 8 buah rawit (boleh gak pake kalo buat anak) (iris) -- secukupnya lada & garam -- ;Panaskan minyak dan tumis bawang putih dan merah sampai harum, kemudian masukan bawang bombai dan rawit -- Setelah itu masukan ikan tuna (tumis sambil dihancurkan) tambahkan garam dan lada.. biarkan sebentar setelah itu angkat -- Untuk kulitnya : potong roti bagian pinggirnya lalu potong segitiga, habis itu isi roti dengan isian ikan tuna, pipihkan dibagian tepi agak isian tidak keluar, lalukan sampai roti & isian habis -- Panas kan minyak dengan api sedang, masukan roti ke telur lalu gulingkan ke serbuk roti, goreng hingga warna kecoklatan.. -- Selamat mencoba 😊 -- ;2;/id/resep/4465667-roti-goreng-isi-tuna
